id,title,name,category,material,brand,price,rating,reviewsCount,description,url,img_url,inStock,inStockText
B09MLTGSTK,"100 Pack 1-4 Cup Coffee Filters, Disposable Basket Coffee Filter for A Good Brew - Efficient and Convenient Small Coffee Filters 1 Cup - Eco-friendly and Biodegradable (Natural-1, 155/45)",disposable filters,small appliance parts accessories,basket,defutay,8.99,4.4,1077,premium quality made of natural pulp our basket coffee filter papers provide fine and uniform texture for a perfect cup of coffee high filtration efficiency designed with wavy edges and a flatbottomed buffer these coffee filters ensure water flows evenly filtering out any residue and delivering excellent coffee extraction easy to use these cup coffee filters wont collapse during brewing guaranteeing a consistent extraction and flavor with every use ecofriendly choice our nonbleached coffee filters are not only environmentally friendly but also biodegradable making them a sustainable option for coffee lovers ample supply youll have plenty of small coffee filters to enjoy multiple cups of delicious coffee,https://www.amazon.com/dp/B09MLTGSTK,https://m.media-amazon.com/images/I/71QMiVl7MEL.__AC_SX300_SY300_QL70_ML2_.jpg,True,instock
B0B5CSPS8D,Vplus 200 Pack Paper Plates 7 inch 100% Compostable Plates Heavy-Duty Disposable Paper Plates Bagasse Natural Biodegradable Eco-Friendly Sugarcane Plates,plates,health household,in nature,Vplus,21.99,4.6,388,good for environment made from sustainably sourced sugarcane fibers these paper plates are biodegradable and suitable for composting for easy disposalmaking these plates good for the environment heavyduty plateswith no plastic or wax lining its designed with superior strength and is cutresistant and leakresistantplus theyre also microwave and freezer safe bagasse sugarcane fiber by reusing the natural fibers of sugarcane this material is sustainable and renewable for the environment host parties with easewith its premium quality this dinnerware is ideal for family events schools restaurants office lunches bbqs picnics outdoor birthday parties weddings and more,https://www.amazon.com/dp/B0B5CSPS8D,https://m.media-amazon.com/images/I/717tZCrnEqL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock in stock
B07FCBG88Z,"3 pt. Water-Soluble Paper | Dissolves Quickly in Water | Biodegradable | Eco-Friendly | Printer Compatible | Crafts, Drawing, Notes | Letter Size, 8.5” x 11” | Pack of 10 White Sheets",copy multipurpose paper,office products,paper,SmartSolve,10.99,4.5,554,dissolves in water smartsolves watersoluble paper completely disperses in seconds or less when exposed to water and agitation through advanced technology this innovative paper provides a multitude of benefits for personal and business usage pack of sheets limitless applications these bright white sheets of paper are ideal for so many projects express your personality through handmade greeting cards gift wrap paper soap embroidery origami arts and crafts kids can create magic tricks bring to show and tell and more dissolving paper lends itself to handwritten notes to accompany a memorial at sea church activities such as fear or worry releases confidential documents etc print and graphics water soluble paper has excellent printability for typed or handwritten documents sharp design and graphics the pt sheets comparable in thickness to computer paper are compatible with copy machines scanners inkjet or laser printers ecofriendly choice by purchasing smartsolves paper you are choosing green and clean readily biodegradable and watersoluble this dissolving paper provides a zerowaste alternative to traditional home and office paper about smartsolve smartsolve strives to create environmentally friendly watersoluble dissolving products including paper pouches labels thread tape and adhesives our vision is to be the premier solutions provider of innovative biodegradable and environmentally friendly watersoluble products for a cleaner planet,https://www.amazon.com/dp/B07FCBG88Z,https://m.media-amazon.com/images/I/51Ff8yhZNnL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock
B0C7TV99BQ,"Small Scattering Urns for Human Ashes Adult,9''x2'' Scattering Tubes for Human Ashes,Eco Friendly Biodegradable Urns for Human Ashes(Set of 4,Tree of Life Pattern)",decorative urns,home kitchen,l x w x h,Very100,23.98,4.7,178,eco friendlymade of bamboothe scattering tubes for ashes is eco friendly and degradablewith tree of life pattern engraved on surfacesymbolizing life back to nature small size inches in length inches in diameter the small scattering urn can be held with one hand easily suitable for holding partial human cremated remains tight sealthe spreading tubes for human ashes is sturdy and has a tight fit on the capplease pull out the cap slowly counterclockwise to provent ashes from spilling tsa approvedat checkpoint the bamboo scattering urn can be xrayedand will be allowed to taken onboard as hand luggagequickly through the airport security package included ashes scattering tubes drawstring bags bags of degradable artificial petals,https://www.amazon.com/dp/B0C7TV99BQ,https://m.media-amazon.com/images/I/71hIau98mWL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock
B07DCMHFRH,Mini Skater 5.4 Inch Bamboo Coffee Stirrers Eco Friendly Biodegradable Stir Sticks for Tea Hot Cold Beverages (100),drink stirrers,home kitchen,inches,Mini Skater,5.99,4.7,858,material these square coffee stir sticks are made of high quality ecofriendly sustainable bamboo advantage stronger smoother and smarter than traditional plastic or wooden stirrers application these beverages stirrer are perfect for stirring in milk coffee cream or sugar convenient these stir sticks are design for break room or the pantry everybody will appreciate the convenient of having stir sticks available for their morning cup of coffee or tea size inch length x inch wide x inch thickness,https://www.amazon.com/dp/B07DCMHFRH,https://m.media-amazon.com/images/I/61TAjF7TbtL.__AC_SY300_SX300_QL70_ML2_.jpg,True,in stock in stock
B0B393HR64,"greensight 12oz Small Paper Bowls Disposable, 50 Pack Compostable Bowls, Eco-Friendly Biodegradable Bowls Made Of Sugarcane, Heavy Duty Serving Bowls For Ice Cream, Chili And Dessert",bowls,health household,greensight,greensight,11.99,4.6,306,save time for daily meals ounce disposable paper bowls are great size for adults and kids for daily meals no need to wash the dishes just toss them in the compost bin after meal time small bowls with big performance packs of party serving bowls can be used to hold salad desserts ice cream and soup as well as other hot and cold food its perfect for food service environments such as parties restaurants food trucks togo orders special events and more compostable and ecofriendly bowls made from sugarcane fiber a renewable and biodegradable material that is low in waste and low in guilt it is a great alternative to traditional foam or plastic bowls since it is back yard compostable heavy duty soup bowls they have great oil resistance and soaking resistance so you wont get songgy when you serve the liquid food they also maintain their high quality feel when you hold scoop or cut through tough foods microwave safe and freezer safe the disposable bulk bowls are made of foodgrade materials no wax lining bpafree glutenfree keeps its shape even after being heated in the microwave or placed in the refrigerator,https://www.amazon.com/dp/B0B393HR64,https://m.media-amazon.com/images/I/71mh1uLaIBL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock in stock
B07GRDPR4X,"50 Palm Leaf Disposable Plates (8 Inch) + 100 FREE Compostable Cutlery (50 Forks, 50 Knives) | Heavy Duty Party Plates | Biodegradable, Eco-Friendly and Alternative to Bamboo, Wood, Paper, Plastic",plates,health household,unknown,Better than Bamboo,27.99,4.6,1152,biodegradable compostable and ecofriendly alternative to paper or plastic plates these disposable areca palm leaf plates have a beautiful natural finish and are ideal for dinner parties weddings bbqs conferences birthday parties and any other event where disposable tableware is desired pc set square plates forks and knives this set of tableware is extra sturdy and ideal for a wide range of food including burgers salads desserts pasta sandwiches etc superior quality our palm leaf plates are entirely handcrafted and inspected to ensure they are free from moisture mold and any other large deficiencies note there will be slight variations in both texture and colouring from plate to plate as these are natural products a natural palm smell can be expected if in the rare event you are not completely satisfied with the product please contact us ethically sourced and manufactured these ecofriendly plates are sourced entirely from fallen palm leaves which results in no trees being harmed in the manufacturing process additionally we are proud to partner exclusively with a nonprofit dedicated to empowering women in india by providing them with skills to enable economic selfsufficiency satisfaction guaranteed better than bamboo stands behind our products with a satisfaction guarantee if you are not satisfied contact us,https://www.amazon.com/dp/B07GRDPR4X,https://m.media-amazon.com/images/I/81JGplcpwUL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock in stock
B09SBLKFS6,"ECOLipak 150 Pack Compostable Disposable Paper Bowls, 16 OZ Bagasse Heavy duty Biodegradable Eco Friendly Sugarcane Soup Bowls for Salad Dessert(Nature)",bowls,health household,ecolipak,ECOLipak,21.99,4.5,446,natural and convenience compostable bowls are the perfect for green and convenience they use special manufacturing techniques treefree after use they can be composted in a commercial facility and they will be composted in months healthy and safety our compostable paper bulk bowls are made from foodgrade materials when you open the package you will not smell any pungent smell it is very safe and healthy you can use our disposable bowls with peace of mind classic design these bagasse bowls are designed with wide sides for easier handling the sugar cane pulp material can be used in microwave and refrigerator they have good oil resistance and soaking resistance multifunctional our compostable bowl is the perfect choice for your party or picnic you can use these bowls for all kinds of hot and cold food these disposable bowls can help you reduce cleaning time thereby increasing the efficiency of your home,https://www.amazon.com/dp/B09SBLKFS6,https://m.media-amazon.com/images/I/917wyca1HEL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock in stock
B083L6DFMZ,"Comfy Package [9 Inch - 125 Pack Heavy-Duty White Paper Plates, 100% Compostable, Eco-Friendly - Biodegradable Disposable Plates, Sugarcane Paper Plates",plates,health household,count white,Comfy Package,22.98,4.7,9376,classic white color with its bright white color itll add sparkle and richness to any party event or dinner while creating a clean and fresh canvas for any type of food wide rim the wide and high rim makes it the perfect plate to serve saucy foods without worrying about spills and messes heavyduty plates with no plastic or wax lining its designed with superior strength and is cutresistant and leakresistant and wont break or crack even with a full plate of pressure wide rime the wide and high rim makes it the perfect plate to serve saucy foods without worrying about spills and messes,https://www.amazon.com/dp/B083L6DFMZ,https://m.media-amazon.com/images/I/61i1V7k+8TL._AC_SY300_SX300_.jpg,True,in stock in stock
B078J51H6B,"Set of 32 Med Biodegradable Eco Friendly Peat Pots! 3"" 12 Pot Tray - Recycled Non Bleached Peat Pots Perfect for Seed Germination! No Transplanting Required - No More Damaged Roots!",germination trays,patio lawn garden,drainage hole,Black Duck Brand,4.99,4.0,30,includes quality eco friendly biodegradable peat pots great styles large pots d x t scallop square pots x x pot tray x x biodegradable perfect for planting in larger pots when your plants start to out grow them dons risk damaging your roots the pots will break down under the soil and encourage roots to grow through them incredible air flow more oxygen to your roots mean they grow faster thicker and healthier the larger the roots the larger and more fruitful the plants eco friendly these peat pots are made from recycled materials cleaned and sanitized without harsh chemicals,https://www.amazon.com/dp/B078J51H6B,https://m.media-amazon.com/images/I/91cYDLeV7jL.__AC_SX300_SY300_QL70_ML2_.jpg,True,only left in stock order soon
B0DFW242SF,10x13 inch Adsure 50 Pack 100% Compostable Poly Mailers Green Biodegradable Shpping Bags Eco Friendly Packaging Envelopes Sustainable Mailing Bags,envelope mailers,office products,selfseal,ADSURE,14.99,4.5,0,size in x in counts green thick mils perfect for sending out nonfragile items such as clothing compostable made of pbat and modified corn starch leave a lasting impression your customers will be surprised and relieved to open shipping bags made of ecofriendly materials using biodegradable shipping supplies will speak volumes about your sense of social responsibility and the high grade of your brand and bring you closer to your customers through a good corporate image this small ecofriendly effort will bring your brand to the forefront instructions for useour compostable mailers are made of starchbased materials avoid overheating place the shipping bag in a cool and dry place and use it up within one year after purchase perfect for your business our mil compostable poly mailers are unpadded and perfect for sending out nonfragile items such as clothing shoes and knitwear these shirt poly bags will protect your online business from water damage and other superficial blemishes and your customers will smile when they see them,https://www.amazon.com/dp/B0DFW242SF,https://m.media-amazon.com/images/I/41cMUq76zFL.__AC_SX300_SY300_QL70_ML2_.jpg,True,only left in stock order soon only left in stock order soon
B0CJJZND9C,"GUSTO [100 Count] Natural Bamboo Disposable Spoons - Biodegradable and Eco-Friendly Utensils for Outdoors, Parties, and Events",spoons,health household,gusto,GUSTO,12.99,4.7,79,ecofriendly gusto disposable spoons are made from natural bamboo a renewable resource making them an environmentally conscious alternative to traditional plastic utensils biodegradable spoons designed to leave a minimal ecological footprint these spoons are fully biodegradable ensuring they break down naturally and contribute to a healthier planet versatile and ecofriendly ideal for outdoor picnics parties and events these bamboo spoons offer a reliable and convenient utensil option without the environmental impact of singleuse plastics sturdy and durable bamboo cutlery crafted with durability in mind these spoons provide a reliable cutting experience without the worry of breakage allowing you to enjoy your meals with ease pack of each purchase includes a generous count of bamboo spoons disposable providing ample utensils for your gatherings and eliminating the need for washing or cleaning up after use,https://www.amazon.com/dp/B0CJJZND9C,https://m.media-amazon.com/images/I/71qzmITUmDL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock in stock
B07SCSW2GJ,"MONCOM Cotton Swabs 500 Count Double Round Thick Tips | Biodegradable Eco-Friendly Strong Wooden Sticks Cotton Swabs For Ears | Firm Qtips cotton swabs | Natural Cotton Buds, 3 inch, One Small box",cotton swabs,beauty personal care,unknown,MYQIPGD,5.99,4.4,11663,package premium thick tips cotton swabs ct in one small package prevent dust pollution clean and hygienic wide application the cutips have a wide range of usage including makeup baby and pet care arts crafts first aid household cleaning model building and more material made of cotton tips and wooden stick after high temperature treatment our cotton stick are clean and have a smooth texture the bamboo stick cotton swabs at both ends are firm full and rounded and feel comfortable crueltyfree and chlorinefree come with a nice storage box our cotton swabs for ears come in a nice small box cotton swabs ct in one clear storage box for you enough quantity for daily use meeting your various needs and demands risk free your purchase is fully protected when you order today if you are not satisfied with your cotton swabs contact us at any time we will get you back within hours try our best to make things right,https://www.amazon.com/dp/B07SCSW2GJ,https://m.media-amazon.com/images/I/41rzwHIrsUL._SX300_SY300_QL70_ML2_.jpg,True,in stock in stock
B0BCH1JSMV,"AlexHome Honeycomb Packing Paper,15"" W x 200' L,Eco Friendly Biodegradable Bubble Cushioning Wrap,Honeycomb Wrapping Paper,Recyclable Cushioning Packing Material,Packing Paper Roll, Packing Supplies",bubble wrap,office products,l x w,AlexHome,21.99,4.5,1247,perfect honeycomb cushioning wrap easy to use after stretched the packing paper roll the solid honeycomb structure of honeycomb packing paper is quite suitable for packing fragile or delicate items such as dishespicturesglasswarevasescups plates silverware ceramics artworks etc to keep items staying intact and safe from knocking into each other and breaking tips stretch it before we use it unrolled it is smooth and flatonce we pull it off it expands to protect our things who use ecofriendly packing paperfor a mail orderecommerce businessuse this paper wrap for packingcustomer will love it and will ties everything else for your brand the samethe gift will be dirrerent and meaningfulour friends love itif we are moving househoneycomb cushioning kraft paper can effectively prevent breakage during transportation or movement ecofriendly packing suppies for moving recyclable honeycomb wrapping paper the green alternative to unsustainable plastic paper based moving supplies biodegradable and curbside recyclable honeycomb cells interlock to themselves eliminates the need for other packaging material easy to tear at the exact length needed eliminates waste and the need for scissors aesthetically pleasing packaging provides for a better unboxing experience improved packaging materials the honeycomb packaging paper is an innovative cushioning kraft papernowmore and more mail orderecommerce use this ecofriendly alternative to bubble cushioning wrap to ensure fragile items arrive undamaged not only can it replace the bubble cushioning bag but also is more environmentally friendly than the plastic bubble and at the same time it can further reduce the packaging cost customer service we are committed to providing customers with an excellent shopping experience every perforated kraft paper comes with a satisfaction guarantee if for any reason you are not satisfied with the purchase of cushioning kraft paper you can return for a refund,https://www.amazon.com/dp/B0BCH1JSMV,https://m.media-amazon.com/images/I/81pzLQ9AVoL.__AC_SY300_SX300_QL70_ML2_.jpg,True,in stock in stock
B07ZMGN6RM,Bleeker and Rowe 100% Biodegradable Combs - Individually wrapped - Environmentally Eco Friendly Bulk Pocket Pet Dog Grooming Hair Lice Combs - Perfect for Macrame (Pack of 15),combs,pet supplies,all,Bleeker and Röwe,14.99,4.7,118,bleeker and rwe combs are manufactured from corn husk and are biodegradable dont damage the environment by continuing to use plastic combs each comb is sealed in a fully recyclable paper sleeve and all are shipped in a fully recyclable package made from recycled material each comb is individually sealed for maximum hygiene perfect for use in gyms hotels or for travel great to provide for airbnb guests these combs are sturdy and feel just like traditional one time use plastic combs but without the plastic waste satisfaction guaranteed we are sure you will love our combs if you have any questions concerns or issues please dont hesitate to let us know,https://www.amazon.com/dp/B07ZMGN6RM,https://m.media-amazon.com/images/I/41VcWqOSIuL._SX300_SY300_QL70_ML2_.jpg,True,in stock
B0CP3ZYK5L,"Aricsen Compostable 12 Ounce 300 Pack Disposable Round Paper Bowls, PFAS-Free, Eco-Friendly, Biodegradable Bagasse For Hot Soup Food Salad Dinner Party, Unbleached Natural Light Brown (300, 12 OZ)",bowls,health household,aricsen,Aricsen,22.99,4.6,142,ecofriendly convenient our compostable bowls are the perfect ecoconscious solution for everyday convenience made with treefree materials and innovative manufacturing techniques they significantly reduce energy consumption after use simply compost them in a commercial facility where theyll break down completely in just monthshelping you reduce waste effortlessly healthy safe crafted from foodgrade materials our compostable bowls are free from wax lining gluten and plastic unlike traditional plastic bowls they contain no harmful bpa when you open the package youll notice no unpleasant odorsjust a safe healthy option for your meals enjoy peace of mind with every use microwave fridge safe our heavyduty bowls are made from sturdy sugarcane fiber offering superior strength and durability compared to traditional paper bowls theyre microwave and fridgesafe with excellent resistance to oil and soakingperfect for both hot and cold dishes versatile functional ideal for parties picnics or everyday meals our ecofriendly bowls are designed to handle a variety of foods from cereals and soup to salads and desserts theyre the perfect way to save time on cleaning while increasing the efficiency of your home premium aftersales service we are committed to supplying our customers with highquality compostable paper bowls if you have any questions or concerns please contact us and well gladly assist you,https://www.amazon.com/dp/B0CP3ZYK5L,https://m.media-amazon.com/images/I/71YSIiMul2L.__AC_SX300_SY300_QL70_ML2_.jpg,True,only left in stock order soon only left in stock order soon
B0DJFKGSY4,"Natural Loofah Sponge Exfoliating Body Scrubber (1 Pack),Made with Eco-Friendly and Biodegradable Shower Loofah Sponge, Loofah for Women and Men, Beige, Thick",loofahs,beauty personal care,yomch,YOMCH,6.99,4.5,0,natural materialgentle on skin made from natural loofah extract this sponge boasts a soft gentle material that ensures irritation to the skin its suitable for all skin types including sensitive skin ensuring a worryfree bath experience easy latherclean from head to toe the loofah sponge easily creates rich luxurious lather for a comfortable and relaxing bubble bath it significantly enhances your bath experience turning every wash into a pleasurable ritual that leaves you feeling refreshed and rejuvenated compact and convenienttravel essential designed to be compact and spacesaving this sponge is easy to use and dries quickly thanks to its excellent waterdraining properties its the perfect companion for home use business trips or travel ensuring you can maintain cleanliness and freshness at all times reusable and ecofriendlywith high durability this sponge maintains its shape and effectiveness even with frequent use making it a sustainable choice by reducing the need for disposable items it is a more economical and environmentally friendly option contributing to a greener planet versatile use meets various needsin addition to being a bath tool this loofah sponge can be used to clean kitchenware and household items its natural material wont scratch surfaces offering a versatile and enriching usage experience that meets various household cleaning needs,https://www.amazon.com/dp/B0DJFKGSY4,https://m.media-amazon.com/images/I/61l+kY444WL._AC_SY300_SX300_.jpg,True,in stock
B082TTFZFJ,"100% Compostable Clamshell Take Out Food Containers [6x6"" 50-Pack] Heavy-Duty Quality to go Containers, Natural Disposable Bagasse, Eco-Friendly Biodegradable Made of Sugar Cane Fibers",bowls,health household,bagasse,Stack Man,16.99,4.6,3075,clamshell container serve meals in convenient style compostable food containers perfect to serve a sandwich or burger the biodegradable togo containers makes a great choice for your daily meals or restaurants food trucks togo orders special events and other types of food service environments sugarcane fiber these take out containers are made of sugarcane fiber a sustainable renewable and biodegradable material a great alternative to traditional paper or plastic the disposable container offers the same sturdy function and easy cleanup yet its completely tree and plasticfree compostable since its made from sugarcane fiber the container can be commercially composted no need to send it to a landfill the plate offers a disposable design that will degrade quickly which means convenient cleanup for you your customers and the planet this product meets astm d or d and is intended to be composted in a municipal or commercial facility operated in accordance with best composting management practices hot or cold use these togo clamshells can be used for hot or cold food items it offers reliable strength and does not contain any plastic or wax lining these containers are microwavable freezable oil and cutresistant note hot foods can cause the container to perspire and condensation to form at the bottom perfect for any occasion with a wide range of products and a classic design stack man provides premium environmental friendly products and peace of mind that you are providing allnatural organic tableware for your family and friends perfect for camping picnics lunches catering bbqs events parties weddings and restaurants,https://www.amazon.com/dp/B082TTFZFJ,https://m.media-amazon.com/images/I/51WtqIQxOuL._SY445_SX342_QL70_ML2_.jpg,True,in stock in stock
B0CQMJ3PZ5,"Extra Heavyduty Compostable Cutlery Set No Plastic Forks Spoons Knives Disposable Utensils Biodegradable Fork Eco Friendly Silverware Serving Flatware for Party,BBQ,Daily Use,Events,Picnic",forks,health household,all natural corn plant based cpla,biocean,53.99,4.7,125,extra heavy weight and large our repurpose no plastic silverware is thicker sturdier and better quality than ordinary dinner disposable cutlery you dont have to worry about breaking when eating peanut butter or bending when eating pasta certified nonplastic forks our compostable utensils made from polylactic acid pla no plastic and no toxic fumes this plasticfree disposable silverwarezero plastic soup spoons is bpicertified for meeting quality standardstotally safe for food whoelsale bioplastic forks package comes from pcs compostable forks spoons and knives and naturalfriendly shopping bag our heavyweight pla no plastic utensils can be used to enjoy many warm and cold food our no plastic forks and spoons each piece has compostable printed on it which is a nice touch necessities of party these biodegradable forks are very suitable for restaurants cafeteriasbusiness activities trade exhibitions festivals and fairs catering and events of any scale cutlery set disposable are washable and can be reused many timescompostable forks are even good for starting the conversation be kinder to the environment without sacrificing convenience avoid countless plastic cutlery set from disturbing the ecosystem the forks made of natural materials can help improve the air quality thus reducing exposure to toxic chemicals and making life healthier,https://www.amazon.com/dp/B0CQMJ3PZ5,https://m.media-amazon.com/images/I/61Cao3PUZuL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock in stock
B0DF5LKZR1,"2 Pack Chinese Lantern Floating Sky Lanterns to Release in Memory and Convey Wishes, Biodegradable and Eco Friendly, Fire Resistant Paper for Outside, Eid, Funeral, Memorial Day",paper lanterns,tools home improvement,unknown,Generic,8.99,3.0,28,chinese flying lights packs of chinese lanterns this is sure to be a memorable night write or draw anything your wishes your secrets and people you miss fly your best wishes to the sky highquality kongming lanterns let your thoughts and wishes fly higher and farther easy to use kongming lantern wax fuel is easy to light put the wax block inside the kongming lantern write what you want to express on the sky lantern light the wax block make a wish and then throw it into the sky it will surely be an unforgettable night environmentally safe the flying lanterns are made of biodegradable fireproof material you dont have to worry about fire let kids participate boldly and safely under adult supervision wide use releasing sky lanterns at night is a beautiful and romantic scenery perfect for parties weddings new years eve graduations birthdays other festive events valentines day holidays outdoor bonfires anniversaries memorials funerals christmas and any other festive events note avoid using it in strong winds avoid using it in dense buildings launch in an open area away from airports buildings overhead cables pylons and major roads please check first if it is legal to release sky lanterns in your area,https://www.amazon.com/dp/B0DF5LKZR1,https://m.media-amazon.com/images/I/51i7N8+4BZL._AC_SX342_SY445_.jpg,True,in stock
B085XRG5H5,"Guardian Angel Gold Scattering Urns for Human Ashes - Eco-friendly and Biodegradable, Suitable for Adults",decorative urns,home kitchen,paper,COMMEMORATIVE CREMATION URNS,49.95,4.4,168,as unique as the lives they symbolize our scattering tubes for human ashes are designed to not only provide a temporary resting place for your loved one but serve as a beautiful work of art for your loved ones funeral burial urns for human ashes or scattering memorial a responsible and eco friendly tribute our designers are dedicated to creating our scattering tubes for human ashes adult with you in mind allowing us to create beautiful and meaningful designs our biodegradable urns for water burial all feature real and beautiful and vibrant imagery to remember your loved one elegant design each scattering tubes for human ashes large features detailed and beautiful designs hand crafted to give your loved one a respectful memorial this ash spreader makes the perfect scatter tubes for human ashes to celebrate the life of a loved one biodegradable eco friendly airport ready our scattering tubes for human ashes are sturdy yet made of all natural paper components contain no metal or plastic and are a responsible earth friendly option when ready to scatter the lid slides off a perforated tab is pushed and the ashes can be gently shaken from the tube once the ashes have been scattered the eco friendly urn can be kept or recycled satisfaction guaranteed during your time of grief we understand that sometimes a customer may change their mind about a purchase while we believe our biodegradable urns for water the highest quality and value we want you to be completely satisfied we are willing to offer free returns for our scattering tubes for ashes with no questions asked,https://www.amazon.com/dp/B085XRG5H5,https://m.media-amazon.com/images/I/71HE27c0wmL.__AC_SX300_SY300_QL70_ML2_.jpg,True,only left in stock order soon
B0CBZN68DB,"Biodegradable Sugarcane Straws | 150 Count, 100% Compostable, Plastic-Free, & Eco-Friendly Drinking Straw | 7.8'' Sugar Fiber Disposable Straws, Smoothie Straw for Home, Restaurant, Parties",straws,health household,pc brown sugarcane straws,EcoPreps,9.99,4.7,150,biodegradable straws our certified compostable straws are made of natural sugarcane fiber that fully biodegrade in compost via months so you can rest assure theyll safely return to the environment without harming local plants wildlife durable nonsoggy ecopreps unwrapped plantbased straws can be left in drinks for two weeks without turning soggy or breaking down they wont dissolve add flavor or crack and peel while drinking perfect for everyday use and weeklong events for warm and cold beverage our sugarcane drinking straws last in both frozen cold warm drinks to f suitable for mildly hot or cold beverages like coffee smoothies juices tea etc but not to be used in boiling hot liquids f natural safe nontoxic plasticplafree bpafree chemicalfree sugarcane plant fiberderived sustainable straws are food grade approved and tuv tested against microplastics pla so they are safer for you your family and the environment sustainable packaging our pack disposable sugarcane straws long in diameter are packaged in biodegradable and recyclable paper boxes we use completely sustainable materials for both our straw products and brown paper packaging,https://www.amazon.com/dp/B0CBZN68DB,https://m.media-amazon.com/images/I/91Plmy6GX-L.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock in stock
B0BZ2QNZ8F,"8"" Square Palm Leaf Disposable Plates (50-Pack) | Premium Biodegradable, Eco-friendly Heavy Duty |100% Like Natural Bamboo Plates | Ideal for Parties, Weddings, Catering Events",plates,health household,biodegradabledisposableresistantsturdy,iEcco,27.99,4.7,257,strong elegant and stylish these palm leaf compostable plates are made from organic palm leaf which is premium quality like bamboo its an innovation in the world of disposable tableware providing a stylish and sophisticated appearance with no bending snapping or leaks these wood like plates maintain their strength and stability while serving hot or cold food environmentally friendly square palm leaf plates are a compostable and ecofriendly alternative to conventional disposable or plastic plates they are made from fallen leaves of the areca palm tree without the need for any additional chemicals or additives perfect for all types of occasions our inch bamboo disposable plates can be used as party plates dessert plates serving plates wedding plates appetizer plates heavy duty disposable plates for catering supplies being lightweight they can be easily carried are great for any occasion rustic wood plates and banana leaf plates safe to use in both microwaves and refrigrators designed to provide an easier afterparty clean up your new environmentallyfriendly palm leaf plates are both microwave and refrigerator safe this allows you to conveniently store or warm up any remaining food without requiring additional dishes once you have finished using them you can simply dispose of the plates reassured that they will completely biodegrade satisfaction guarantee we of iecco believe in the quality of our palm leaf disposable plates and the satisfaction of our customers is our top priority,https://www.amazon.com/dp/B0BZ2QNZ8F,https://m.media-amazon.com/images/I/71wNKqZluOL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock in stock
B0D5Q7GKWV,"500 Wooden Spoons, Disposable Wooden Cutlery Set - Alternative to Plastic, Eco Friendly, Biodegradable, Compostable Cutlery Set - 500 Wooden Spoons Disposable Utensils Set",disposable plates bowls cutlery,health household,ezylinker,EZYLINKER,22.99,4.3,233,mission to save environment we are on a mission to eliminate plastic waste in the world while providing our consumers with percent sustainable ethically sourced goods produced from natural and effective components our biodegradable forks knives and spoons contain zero plastic bpa or chemicals its better for you better for the environment as well high quality ezylinker wooden cutlery is meant to provide you with the greatest experience possible each piece is meticulously crafted and checked we meticulously polish each piece of cutlery to guarantee that the surface is smooth and splinterfree and most importantly that it is solid resilient and will not break perfect for parties camping weddings bbqs picnics and travel this rustic wooden cutlery set will be a hit with your visitors replace your plastic tableware to impress and inspire your guests at your next party excellent for usage in the outdoors and in nature it is also small and compact so you can easily have this wooden cutlery with you when traveling or camping or anywhere you like cost effective safe purchase our disposable wood cutlery serves as an essential gift for friends and family and anyone who loves highquality disposable eco friendly utensils we ensure that our wooden cutlery set will meet your expectations if for any reason it doesnt we offer returns without questions asked if you have any issues with our wooden flatware set contact us and we will ensure you have a positive experience while using our disposable biodegradable cutlery set satisfaction guarantee we are highly confident in the premium quality of our disposable cutlery set we love using them and we know you will love them too if you have any issues with your purchase please contact us directly within days for a full replacement or refund,https://www.amazon.com/dp/B0D5Q7GKWV,https://m.media-amazon.com/images/I/61dY5DkDVjL.__AC_SX300_SY300_QL70_ML2_.jpg,True,in stock only left in stock order soon
B0D9DSR59J,"Brown Packing Tape | Self Adhesive Biodegradable Paper Tape | Eco Friendly Heavy Duty Writable & Uncoated Packing Tape for Box & Carton Shipping, Sealing, Moving | 3 Rolls | 2 inch x 55 Yard",packing tape,office products,paper,E Porium,16.79,4.8,27,ecoconscious choice our paper tape is recyclable and biodegradable made from sustainably sourced materials to reduce your carbon footprint perfect for ecofriendly packaging solutions strong adhesion this durable tape offers superior adhesive strength ensuring your packages stay securely sealed during transit ideal for heavyduty packing and shipping easy application designed for smooth and hasslefree application our paper tape can be easily torn by hand or used with a standard tape dispenser saving you time and effort versatile use suitable for a variety of surfaces including cardboard paper and wood perfect for home office or warehouse use making it a versatile addition to your packing supplies professional finish provides a clean professional look to your packages with a natural kraft paper finish,https://www.amazon.com/dp/B0D9DSR59J,https://m.media-amazon.com/images/I/41uNK1BLGfL._SY445_SX342_QL70_ML2_.jpg,True,in stock in stock
